id,country,city
1163,belize,belize-city
1164,belize,san-ignacio
1165,belize,belmopan
1166,belize,orange-walk
1167,belize,corozal
1168,belize,san-pedro
1169,belize,dangriga
1170,belize,punta-gorda
1171,benin,cotonou
1172,benin,djougou
1173,benin,parakou
1174,benin,kandi
1175,benin,porto-novo
1176,benin,sakete
1177,benin,lokossa
1178,benin,natitingou
1179,benin,ouidah
1180,benin,abomey
1181,benin,savalou
1182,benin,dogbo
1183,benin,banikoara
1184,benin,tchaourou
1185,benin,kalale
1186,benin,malanville
1187,benin,ketou
1188,benin,bassila
1189,benin,materi
1190,benin,ndali
1191,benin,bante
1192,benin,sinende
1193,benin,segbana
1194,benin,kerou
1195,benin,save
1196,benin,agouna
1197,benin,tasso
1198,bermuda,hamilton
1199,bhutan,thimphu
1200,bhutan,phuntsholing
1201,bhutan,paro
1202,bhutan,geylegphug
1203,bhutan,samdrup-jongkhar
1204,bhutan,wangdue-phodrang
1205,bhutan,punakha
1206,bhutan,jakar
1207,bhutan,samtse
1208,bhutan,mongar
1209,bhutan,trashigang
1210,bhutan,trashi-yangtse
1211,bhutan,trongsa
1212,bhutan,zhemgang
1213,bhutan,daga
1214,bhutan,sarpang
1215,bhutan,pemagatshel
1216,bhutan,tsimasham
1217,bhutan,gasa
1218,bhutan,haa
1219,bhutan,lhuentse
1220,bhutan,tsirang
1221,bolivia,santa-cruz-de-la-sierra
1222,bolivia,la-paz
1223,bolivia,santa-cruz
1224,bolivia,el-alto
1225,bolivia,cochabamba
1226,bolivia,oruro
1227,bolivia,sucre
1228,bolivia,tarija
1229,bolivia,potosi
1230,bolivia,warnes
1231,bolivia,sacaba
1232,bolivia,montero
1233,bolivia,quillacollo
1234,bolivia,trinidad
1235,bolivia,riberalta
1236,bolivia,yacuiba
1237,bolivia,villa-tunari
1238,bolivia,colcapirhua
1239,bolivia,puerto-villarroel
1240,bolivia,cobija
1241,bolivia,sipe-sipe
1242,bolivia,villamontes
1243,bolivia,guayaramerin
1244,bolivia,camiri
1245,bolivia,tiquipaya
1246,bolivia,viacha
1247,bolivia,bermejo
1248,bolivia,villazon
1249,bolivia,uyuni
1250,bolivia,mizque
1251,bolivia,cotoca
1252,bolivia,yapacani
1253,bolivia,san-borja
1254,bolivia,independencia
1255,bolivia,san-ignacio-de-velasco
1256,bolivia,tupiza
1257,bolivia,patacamaya
1258,bolivia,caranavi
1259,bolivia,chimore
1260,bolivia,san-julian
1261,bolivia,huanuni
1262,bolivia,llallagua
1263,bolivia,capinota
1264,bolivia,rurrenabaque
1265,bolivia,ascencion-de-guarayos
1266,bolivia,achocalla
1267,bolivia,mineros
1268,bolivia,san-jose-de-chiquitos
1269,bolivia,vallegrande
1270,bolivia,mapiri
1271,bolivia,portachuelo
1272,bolivia,comarapa
1273,bolivia,punata
1274,bolivia,villa-yapacani
1275,bolivia,ascension
1276,bolivia,vinto
1277,bolivia,chulumani
1278,bolivia,santa-ana-de-yacuma
1279,bolivia,challapata
1280,bolivia,okinawa-numero-uno
1281,bolivia,puerto-suarez
1282,bolivia,corocoro
1283,bolivia,torotoro
1284,bolivia,puerto-quijarro
1285,bolivia,robore
1286,bolivia,san-ignacio-de-moxo
1287,bolivia,puerto-america
1288,bolivia,pailon
1289,bolivia,achacachi
1290,bolivia,reyes
1291,bolivia,aiquile
1292,bolivia,charagua
1293,bolivia,cliza
1294,bolivia,san-carlos
1295,bolivia,san-javier
1296,bolivia,uncia
1297,bolivia,san-ramon
1298,bolivia,san-matias
1299,bolivia,betanzos
1300,bolivia,camargo
1301,bolivia,samaipata
1302,bolivia,magdalena
1303,bolivia,sicasica
1304,bolivia,padilla
1305,bolivia,san-lorenzo
1306,bolivia,entre-rios
1307,bolivia,tarabuco
1308,bolivia,quime
1309,bolivia,coroico
1310,bolivia,sorata
1311,bolivia,baures
1312,bolivia,apolo
1313,bolivia,cuevo
1314,bolivia,villa-martin-colchak
1315,bolivia,puerto-acosta
1316,bolivia,charana
1317,bolivia,sabaya
1318,bolivia,llica
1319,bolivia,piso-firme
1320,bolivia,puerto-heath
1321,bolivia,san-rafael
1322,bonaire-sint-eustatius-and-saba,kralendijk
1323,bonaire-sint-eustatius-and-saba,oranjestad
1324,bonaire-sint-eustatius-and-saba,the-bottom
1325,bosnia-and-herzegovina,sarajevo
1326,bosnia-and-herzegovina,banja-luka
1327,bosnia-and-herzegovina,bijeljina
1328,bosnia-and-herzegovina,mostar
1329,bosnia-and-herzegovina,tuzla
1330,bosnia-and-herzegovina,prijedor
1331,bosnia-and-herzegovina,zenica
1332,bosnia-and-herzegovina,doboj
1333,bosnia-and-herzegovina,ilidza
1334,bosnia-and-herzegovina,cazin
1335,bosnia-and-herzegovina,zvornik
1336,bosnia-and-herzegovina,zivinice
1337,bosnia-and-herzegovina,bihac
1338,bosnia-and-herzegovina,travnik
1339,bosnia-and-herzegovina,gradiska
1340,bosnia-and-herzegovina,sanski-most
1341,bosnia-and-herzegovina,lukavac
1342,bosnia-and-herzegovina,gracanica
1343,bosnia-and-herzegovina,tesanj
1344,bosnia-and-herzegovina,visoko
1345,bosnia-and-herzegovina,brcko
1346,bosnia-and-herzegovina,srebrenik
1347,bosnia-and-herzegovina,gradacac
1348,bosnia-and-herzegovina,donji-kakanj
1349,bosnia-and-herzegovina,stara-gora
1350,bosnia-and-herzegovina,maglaj
1351,bosnia-and-herzegovina,bugojno
1352,bosnia-and-herzegovina,zepce
1353,bosnia-and-herzegovina,trebinje
1354,bosnia-and-herzegovina,siroki-brijeg
1355,bosnia-and-herzegovina,ljubuski
1356,bosnia-and-herzegovina,capljina
1357,bosnia-and-herzegovina,novi-grad
1358,bosnia-and-herzegovina,vogosca
1359,bosnia-and-herzegovina,vitez
1360,bosnia-and-herzegovina,novi-travnik
1361,bosnia-and-herzegovina,hadzici
1362,bosnia-and-herzegovina,gornji-vakuf
1363,bosnia-and-herzegovina,pale
1364,bosnia-and-herzegovina,kiseljak
1365,bosnia-and-herzegovina,posusje
1366,bosnia-and-herzegovina,bratunac
1367,bosnia-and-herzegovina,orasje
1368,bosnia-and-herzegovina,ilijas
1369,bosnia-and-herzegovina,odzak
1370,bosnia-and-herzegovina,kljuc
1371,bosnia-and-herzegovina,busovaca
1372,bosnia-and-herzegovina,citluk
1373,bosnia-and-herzegovina,srbac
1374,bosnia-and-herzegovina,banovici
1375,bosnia-and-herzegovina,brod
1376,bosnia-and-herzegovina,lopare
1377,bosnia-and-herzegovina,stolac
1378,bosnia-and-herzegovina,breza
1379,bosnia-and-herzegovina,donji-vakuf
1380,bosnia-and-herzegovina,srebrenica
1381,bosnia-and-herzegovina,derventa
1382,bosnia-and-herzegovina,gorazde
1383,bosnia-and-herzegovina,fojnica
1384,bosnia-and-herzegovina,kladanj
1385,bosnia-and-herzegovina,foca
1386,bosnia-and-herzegovina,sapna
1387,bosnia-and-herzegovina,jajce
1388,bosnia-and-herzegovina,vlasenica
1389,bosnia-and-herzegovina,milici
1390,bosnia-and-herzegovina,bileca
1391,bosnia-and-herzegovina,rogatica
1392,bosnia-and-herzegovina,jablanica
1393,bosnia-and-herzegovina,celic
1394,bosnia-and-herzegovina,bosanska-krupa
1395,bosnia-and-herzegovina,olovo
1396,bosnia-and-herzegovina,vares
1397,bosnia-and-herzegovina,livno
1398,bosnia-and-herzegovina,gacko
1399,botswana,gaborone
1400,botswana,francistown
1401,botswana,molepolole
1402,botswana,mogoditshane
1403,botswana,maun
1404,botswana,selibe-phikwe
1405,botswana,kanye
1406,botswana,serowe
1407,botswana,mochudi
1408,botswana,mahalapye
1409,botswana,palapye
1410,botswana,tlokweng
1411,botswana,ramotswa
1412,botswana,lobatse
1413,botswana,ghanzi
1414,botswana,bobonong
1415,botswana,letlhakane
1416,botswana,mosopa
1417,botswana,thamaga
1418,botswana,jwaneng
1419,botswana,gabane
1420,botswana,mmopone
1421,botswana,mmadinare
1422,botswana,kopong
1423,botswana,kasane
1424,botswana,tshabong
1425,botswana,shoshong
1426,botswana,metsemotlhaba
1427,botswana,nata
1428,botswana,masunga
1429,botswana,mopipi
1430,botswana,sowa-town
1431,botswana,lehututu
1432,botswana,nokaneng
1433,botswana,lokwabe
1434,botswana,tsau
1435,botswana,muhembo
1436,brazil,sao-paulo
1437,brazil,rio-de-janeiro
1438,brazil,belo-horizonte
1439,brazil,fortaleza
1440,brazil,brasilia
1441,brazil,salvador
1442,brazil,manaus
1443,brazil,curitiba
1444,brazil,recife
1445,brazil,goiania
1446,brazil,porto-alegre
1447,brazil,belem
1448,brazil,sao-luis
1449,brazil,maceio
1450,brazil,teresina
1451,brazil,campo-grande
1452,brazil,joao-pessoa
1453,brazil,natal
1454,brazil,aracaju
1455,brazil,cuiaba
1456,brazil,florianopolis
1457,brazil,macapa
1458,brazil,porto-velho
1459,brazil,boa-vista
1460,brazil,rio-branco
1461,brazil,vitoria
1462,brazil,palmas
1463,brazil,feira-de-santana
1464,brazil,campina-grande
1465,brazil,caruaru
1466,brazil,franca
1467,brazil,uberaba
1468,brazil,juazeiro-do-norte
1469,brazil,imperatriz
1470,brazil,maraba
1471,brazil,mossoro
1472,brazil,rondonopolis
1473,brazil,arapiraca
1474,brazil,rio-verde
1475,brazil,sobral
1476,brazil,sinop
1477,brazil,castanhal
1478,brazil,araguaina
1479,brazil,parnaiba
1480,brazil,jequie
1481,brazil,caxias
1482,brazil,alagoinhas
1483,brazil,garanhuns
1484,brazil,ji-parana
1485,brazil,itapipoca
1486,brazil,braganca
1487,brazil,valinhos
1488,brazil,altamira
1489,brazil,itaituba
1490,brazil,barretos
1491,brazil,codo
1492,brazil,passos
1493,brazil,araxa
1494,brazil,ariquemes
1495,brazil,sorriso
1496,brazil,itumbiara
1497,brazil,balsas
1498,brazil,santana
1499,brazil,acailandia
1500,brazil,jatai
1501,brazil,paragominas
1502,brazil,bacabal
1503,brazil,itacoatiara
1504,brazil,patos
1505,brazil,iguatu
1506,brazil,santo-antonio-de-jesus
1507,brazil,manacapuru
1508,brazil,parintins
1509,brazil,corumba
1510,brazil,vilhena
1511,brazil,cruzeiro-do-sul
1512,brazil,tucurui
1513,brazil,barra-do-corda
1514,brazil,cacoal
1515,brazil,redencao
1516,brazil,gurupi
1517,brazil,santa-ines
1518,brazil,pinheiro
1519,brazil,quixada
1520,brazil,lucas-do-rio-verde
1521,brazil,serrinha
1522,brazil,picos
1523,brazil,jacobina
1524,brazil,chapadinha
1525,brazil,goiana
1526,brazil,tiangua
1527,brazil,crateus
1528,brazil,aracati
1529,brazil,caninde
1530,brazil,tefe
1531,brazil,cascavel
1532,brazil,ararangua
1533,brazil,campo-formoso
1534,brazil,goianesia
1535,brazil,coari
1536,brazil,mineiros
1537,brazil,grajau
1538,brazil,alenquer
1539,brazil,barra-do-garcas
1540,brazil,oriximina
1541,brazil,tome-acu
1542,brazil,sousa
1543,brazil,tabatinga
1544,brazil,barreirinhas
1545,brazil,piripiri
1546,brazil,sao-felix-do-xingu
1547,brazil,estancia
1548,brazil,itaberaba
1549,brazil,acarau
1550,brazil,porto-nacional
1551,brazil,camocim
1552,brazil,penedo
1553,brazil,capao-da-canoa
1554,brazil,portel
1555,brazil,morada-nova
1556,brazil,euclides-da-cunha
1557,brazil,maues
1558,brazil,caico
1559,brazil,itapecuru-mirim
1560,brazil,floriano
1561,brazil,monte-alegre
1562,brazil,uniao-dos-palmares
1563,brazil,viseu
1564,brazil,alta-floresta
1565,brazil,frutal
1566,brazil,guarabira
1567,brazil,humaita
1568,brazil,acara
1569,brazil,ipira
1570,brazil,limoeiro
1571,brazil,palmares
1572,brazil,capitao-poco
1573,brazil,sao-goncalo-do-amarante
1574,brazil,manicore
1575,brazil,tutoia
1576,brazil,acu
1577,brazil,rondon-do-para
1578,brazil,xinguara
1579,brazil,paraiso-do-tocantins
1580,brazil,sao-gabriel-da-cachoeira
1581,brazil,baiao
1582,brazil,viana
1583,brazil,morrinhos
1584,brazil,barra
1585,brazil,vigia
1586,brunei,bandar-seri-begawan
1587,brunei,seria
1588,brunei,kampong-tunah-jambu
1589,brunei,kuala-belait
1590,brunei,bangar
1591,brunei,tutong
1592,bulgaria,sofia
1593,bulgaria,varna
1594,bulgaria,plovdiv
1595,bulgaria,burgas
1596,bulgaria,ruse
1597,bulgaria,stara-zagora
1598,bulgaria,pleven
1599,bulgaria,sliven
1600,bulgaria,pernik
1601,bulgaria,pazardzhik
1602,bulgaria,dobrich
1603,bulgaria,shumen
1604,bulgaria,haskovo
1605,bulgaria,veliko-tarnovo
1606,bulgaria,blagoevgrad
1607,bulgaria,yambol
1608,bulgaria,kazanlak
1609,bulgaria,asenovgrad
1610,bulgaria,kyustendil
1611,bulgaria,vratsa
1612,bulgaria,gabrovo
1613,bulgaria,targovishte
1614,bulgaria,kardzhali
1615,bulgaria,vidin
1616,bulgaria,razgrad
1617,bulgaria,svishtov
1618,bulgaria,silistra
1619,bulgaria,dupnitsa
1620,bulgaria,montana
1621,bulgaria,lovech
1622,bulgaria,sandanski
1623,bulgaria,samokov
1624,bulgaria,dimitrovgrad
1625,bulgaria,smolyan
1626,bulgaria,gorna-oryahovitsa
1627,bulgaria,petrich
1628,bulgaria,gotse-delchev
1629,bulgaria,troyan
1630,bulgaria,aytos
1631,bulgaria,rakovski
1632,bulgaria,omurtag
1633,bulgaria,velingrad
1634,bulgaria,popovo
1635,bulgaria,byala-slatina
1636,bulgaria,isperih
1637,bulgaria,karnobat
1638,bulgaria,sevlievo
1639,bulgaria,nova-zagora
1640,bulgaria,lom
1641,bulgaria,karlovo
1642,bulgaria,mezdra
1643,bulgaria,panagyurishte
1644,bulgaria,teteven
1645,bulgaria,botevgrad
1646,bulgaria,peshtera
1647,bulgaria,harmanli
1648,bulgaria,berkovitsa
1649,bulgaria,lukovit
1650,bulgaria,svilengrad
1651,bulgaria,kavarna
1652,bulgaria,chirpan
1653,bulgaria,veliki-preslav
1654,bulgaria,sozopol
1655,bulgaria,pomorie
1656,bulgaria,nesebar
1657,bulgaria,lyaskovets
1658,bulgaria,ihtiman
1659,bulgaria,novi-iskar
1660,bulgaria,parvomay
1661,bulgaria,radomir
1662,bulgaria,novi-pazar
1663,bulgaria,balchik
1664,bulgaria,provadia
1665,bulgaria,razlog
1666,bulgaria,zlatograd
1667,bulgaria,tryavna
1668,bulgaria,kozloduy
1669,bulgaria,radnevo
1670,bulgaria,kostinbrod
1671,bulgaria,bankya
1672,bulgaria,stamboliyski
1673,bulgaria,etropole
1674,bulgaria,knezha
1675,bulgaria,levski
1676,bulgaria,pavlikeni
1677,bulgaria,elhovo
1678,bulgaria,momchilgrad
1679,bulgaria,dospat
1680,bulgaria,tutrakan
1681,bulgaria,devnya
1682,bulgaria,rakitovo
1683,bulgaria,sredets
1684,bulgaria,sopot
1685,burkina-faso,ouagadougou
1686,burkina-faso,bobo-dioulasso
1687,burkina-faso,koudougou
1688,burkina-faso,ouahigouya
1689,burkina-faso,kaya
1690,burkina-faso,banfora
1691,burkina-faso,pouytenga
1692,burkina-faso,hounde
1693,burkina-faso,fada-ngourma
1694,burkina-faso,dedougou
1695,burkina-faso,djibo
1696,burkina-faso,tenkodogo
1697,burkina-faso,kongoussi
1698,burkina-faso,titao
1699,burkina-faso,dori
1700,burkina-faso,koupela
1701,burkina-faso,aribinda
1702,burkina-faso,gaoua
1703,burkina-faso,garango
1704,burkina-faso,tanghin-dassouri
1705,burkina-faso,gourcy
1706,burkina-faso,yako
1707,burkina-faso,binde
1708,burkina-faso,zorgo
1709,burkina-faso,reo
1710,burkina-faso,leo
1711,burkina-faso,niangoloko
1712,burkina-faso,orodara
1713,burkina-faso,ziniare
1714,burkina-faso,nouna
1715,burkina-faso,kindi
1716,burkina-faso,bittou
1717,burkina-faso,kombissiri
1718,burkina-faso,manga
1719,burkina-faso,po
1720,burkina-faso,bourzanga
1721,burkina-faso,tougan
1722,burkina-faso,sapouy
1723,burkina-faso,dano
1724,burkina-faso,mogtedo
1725,burkina-faso,diebougou
1726,burkina-faso,bousse
1727,burkina-faso,salanso
1728,burkina-faso,boulsa
1729,burkina-faso,pissila
1730,burkina-faso,beguedo
1731,burkina-faso,zabre
1732,burkina-faso,bogande
1733,burkina-faso,sapone
1734,burkina-faso,vili
1735,burkina-faso,fara
1736,burkina-faso,boromo
1737,burkina-faso,korsimoro
1738,burkina-faso,batie
1739,burkina-faso,kouka
1740,burkina-faso,toma
1741,burkina-faso,diapaga
1742,burkina-faso,gomboussougou
1743,burkina-faso,gayeri
1744,burkina-faso,pa
1745,burkina-faso,mani
1746,burkina-faso,sabou
1747,burkina-faso,pama
1748,burkina-faso,niaogho
1749,burkina-faso,ouargaye
1750,burkina-faso,imassogo
1751,burkina-faso,bena
1752,burkina-faso,sideradougou
1753,burkina-faso,sebba
1754,burkina-faso,nandiala
1755,burkina-faso,gorom-gorom
1756,burkina-faso,kokologo
1757,burkina-faso,soubakaniedougou
1758,burkina-faso,ouaregou
1759,burkina-faso,beregadougou
1760,burkina-faso,tiou
1761,burma,rangoon
1762,burma,mandalay
1763,burma,nay-pyi-taw
1764,burma,kyaukse
1765,burma,hpa-an
1766,burma,maungdaw
1767,burma,magway
1768,burma,pathein
1769,burma,bago
1770,burma,taunggyi
1771,burma,mawlamyine
1772,burma,natogyi
1773,burma,myitkyina
1774,burma,myeik
1775,burma,monywa
1776,burma,myawadi
1777,burma,thanhlyin
1778,burma,meiktila
1779,burma,letpandan
1780,burma,hinthada
1781,burma,thingangyun
1782,burma,minbya
1783,burma,katha
1784,burma,mogok
1785,burma,kyaunggon
1786,burma,mahlaing
1787,burma,mudon
1788,burma,lashio
1789,burma,dawei
1790,burma,taungdwingyi
1791,burma,thanatpin
1792,burma,myebon
1793,burma,pyay
1794,burma,thandwe
1795,burma,mogaung
1796,burma,thaton
1797,burma,ponnagyun
1798,burma,pakokku
1799,burma,an
1800,burma,taungoo
1801,burma,htison
1802,burma,sittwe
1803,burma,pyinmana
1804,burma,paletwa
1805,burma,tiddim
1806,burma,myingyan
1807,burma,mong-tun
1808,burma,shwebo
1809,burma,paingkyon
1810,burma,pyapon
1811,burma,kengtung
1812,burma,myaydo
1813,burma,nansang
1814,burma,sagaing
1815,burma,zigon
1816,burma,kawthoung
1817,burma,allanmyo
1818,burma,myaungmya
1819,burma,buthidaung
1820,burma,thongwa
1821,burma,tachilek
1822,burma,maubin
1823,burma,leiktho
1824,burma,namtu
1825,burma,yenangyaung
1826,burma,nyaungu
1827,burma,kawkareik
1828,burma,wakema
1829,burma,bhamo
1830,burma,labutta
1831,burma,mindat
1832,burma,pyu
1833,burma,mawlaik
1834,burma,chauk
1835,burma,tamu
1836,burma,myanaung
1837,burma,myedu
1838,burma,kyaukme
1839,burma,nyaungdon
1840,burma,ye
1841,burma,namhkam
1842,burma,mohnyin
1843,burma,tawsalun
1844,burma,sami
1845,burma,aungban
1846,burma,lewe
1847,burma,du-yar
1848,burma,hakha
1849,burma,taungup
1850,burma,kawlin
1851,burma,panglong
1852,burma,kyonpyaw
1853,burma,yesagyo
1854,burma,kyeintali
1855,burma,amarapura
1856,burma,minbu
1857,burma,khaw-zar-chaung-wa
1858,burma,palaw
1859,burma,ingabu
1860,burma,shanywathit
1861,burma,kamamaung
1862,burma,kyaukpyu
1863,burma,pantanaw
1864,burma,haka
1865,burma,pauktaw
1866,burma,ngathainggyaung
1867,burma,mawkanin
1868,burma,kawa
1869,burma,bawgalegyi
1870,burma,nawnghkio
1871,burma,khampat
1872,burma,wan-long
1873,burma,kyaukmyaung
1874,burma,razua
1875,burma,okpo
1876,burma,hlaingbwe
1877,burma,shingbwiyang
1878,burma,chikha
1879,burma,loikaw
1880,burma,ngaputaw
1881,burma,sadon
1882,burma,chaungtha
1883,burma,putao
1884,burma,ramree
1885,burma,falam
1886,burma,hsenwi
1887,burundi,bujumbura
1888,burundi,gitega
1889,burundi,ngozi
1890,burundi,rumonge
1891,burundi,zanandore
1892,burundi,cibitoke
1893,burundi,kayanza
1894,burundi,bubanza
1895,burundi,gatumba
1896,burundi,karuzi
1897,burundi,kirundo
1898,burundi,muyinga
1899,burundi,makamba
1900,burundi,ruyigi
1901,burundi,rutana
1902,burundi,muramvya
1903,burundi,bururi
1904,burundi,cankuzo
1905,burundi,isale
1906,cabo-verde,mindelo
1907,cabo-verde,praia
1908,cabo-verde,sao-filipe
1909,cabo-verde,ribeira-grande
1910,cabo-verde,tarrafal
1911,cabo-verde,porto-novo
1912,cabo-verde,assomada
1913,cabo-verde,pedra-badejo
1914,cabo-verde,sal-rei
1915,cabo-verde,espargos
1916,cabo-verde,ponta-do-sol
1917,cabo-verde,calheta-de-sao-miguel
1918,cabo-verde,porto-ingles
1919,cabo-verde,sao-domingos
1920,cabo-verde,cidade-velha
1921,cabo-verde,picos
1922,cabo-verde,joao-teves
1923,cabo-verde,igreja
1924,cabo-verde,ribeira-brava
1925,cabo-verde,nova-sintra
1926,cabo-verde,pombas
1927,cabo-verde,cova-figueira
1928,cambodia,phnom-penh
1929,cambodia,siem-reap
1930,cambodia,battambang
1931,cambodia,kampong-cham
1932,cambodia,sisophon
1933,cambodia,paoy-paet
1934,cambodia,kampong-trach
